City,AverageTemperature,year,month
Milwaukee,7.615,2000,4
Milwaukee,13.867,2000,5
Milwaukee,17.939,2000,6
Milwaukee,21.087,2000,7
Milwaukee,22.84,2000,8
Milwaukee,19.061,2000,9
Milwaukee,15.11,2000,10
Milwaukee,6.824,2000,11
Milwaukee,-3.761,2000,12
Milwaukee,0.5980000000000001,2001,1
Milwaukee,0.4370000000000001,2001,2
Milwaukee,2.763,2001,3
Milwaukee,10.273,2001,4
Milwaukee,13.508,2001,5
Milwaukee,17.654,2001,6
Milwaukee,22.660999999999998,2001,7
Milwaukee,23.986,2001,8
Milwaukee,18.088,2001,9
Milwaukee,13.081,2001,10
Milwaukee,11.987,2001,11
Milwaukee,5.401,2001,12
Milwaukee,4.029999999999999,2002,1
Milwaukee,3.846,2002,2
Milwaukee,2.565,2002,3
Milwaukee,8.547,2002,4
Milwaukee,10.305,2002,5
Milwaukee,19.011,2002,6
Milwaukee,24.428,2002,7
Milwaukee,23.611,2002,8
Milwaukee,21.039,2002,9
Milwaukee,11.651,2002,10
Milwaukee,6.517,2002,11
Milwaukee,2.835,2002,12
Milwaukee,-1.7990000000000002,2003,1
Milwaukee,-1.544,2003,2
Milwaukee,3.976,2003,3
Milwaukee,7.6179999999999986,2003,4
Milwaukee,10.950999999999999,2003,5
Milwaukee,16.468,2003,6
Milwaukee,21.665,2003,7
Milwaukee,24.035,2003,8
Milwaukee,18.99,2003,9
Milwaukee,12.694,2003,10
Milwaukee,8.571,2003,11
Milwaukee,4.154,2003,12
Milwaukee,-2.383,2004,1
Milwaukee,1.007,2004,2
Milwaukee,6.698,2004,3
Milwaukee,8.927999999999997,2004,4
Milwaukee,12.624,2004,5
Milwaukee,16.916,2004,6
Milwaukee,21.188,2004,7
Milwaukee,20.514,2004,8
Milwaukee,20.675,2004,9
Milwaukee,13.769,2004,10
Milwaukee,9.228,2004,11
Milwaukee,2.157,2004,12
Milwaukee,-0.16699999999999982,2005,1
Milwaukee,3.234,2005,2
Milwaukee,2.636,2005,3
Milwaukee,9.797,2005,4
Milwaukee,11.109000000000002,2005,5
Milwaukee,21.002,2005,6
Milwaukee,22.988000000000003,2005,7
Milwaukee,23.959,2005,8
Milwaukee,21.848000000000006,2005,9
Milwaukee,14.216,2005,10
Milwaukee,8.530999999999999,2005,11
Milwaukee,-0.14700000000000002,2005,12
Milwaukee,6.0429999999999975,2006,1
Milwaukee,1.1,2006,2
Milwaukee,4.726,2006,3
Milwaukee,10.154,2006,4
Milwaukee,12.28,2006,5
Milwaukee,17.519000000000002,2006,6
Milwaukee,23.469,2006,7
Milwaukee,23.561,2006,8
Milwaukee,18.159,2006,9
Milwaukee,11.245999999999999,2006,10
Milwaukee,9.057,2006,11
Milwaukee,5.1320000000000014,2006,12
Milwaukee,2.374,2007,1
Milwaukee,-3.836,2007,2
Milwaukee,6.881,2007,3
Milwaukee,7.0230000000000015,2007,4
Milwaukee,14.244000000000002,2007,5
Milwaukee,19.087,2007,6
Milwaukee,21.828000000000007,2007,7
Milwaukee,23.823,2007,8
Milwaukee,20.679,2007,9
Milwaukee,16.529,2007,10
Milwaukee,7.221999999999999,2007,11
Milwaukee,1.526,2007,12
Milwaukee,0.3320000000000001,2008,1
Milwaukee,-1.709,2008,2
Milwaukee,2.478,2008,3
Milwaukee,8.844000000000003,2008,4
Milwaukee,10.559,2008,5
Milwaukee,18.324,2008,6
Milwaukee,22.021,2008,7
Milwaukee,22.574,2008,8
Milwaukee,20.134,2008,9
Milwaukee,12.873,2008,10
Milwaukee,7.143,2008,11
Milwaukee,-0.6640000000000001,2008,12
Milwaukee,-4.2989999999999995,2009,1
Milwaukee,1.454,2009,2
Milwaukee,4.808,2009,3
Milwaukee,7.622999999999998,2009,4
Milwaukee,12.627,2009,5
Milwaukee,17.305,2009,6
Milwaukee,19.792,2009,7
Milwaukee,21.724,2009,8
Milwaukee,19.502,2009,9
Milwaukee,11.22,2009,10
Milwaukee,10.261,2009,11
Milwaukee,1.5630000000000002,2009,12
Milwaukee,-0.5949999999999999,2010,1
Milwaukee,0.7709999999999999,2010,2
Milwaukee,6.489,2010,3
Milwaukee,10.935,2010,4
Milwaukee,13.802999999999999,2010,5
Milwaukee,19.055,2010,6
Milwaukee,24.105999999999998,2010,7
Milwaukee,24.948,2010,8
Milwaukee,19.229,2010,9
Milwaukee,14.582,2010,10
Milwaukee,8.539,2010,11
Milwaukee,-0.07099999999999995,2010,12
Milwaukee,-1.5819999999999999,2011,1
Milwaukee,0.276,2011,2
Milwaukee,3.474,2011,3
Milwaukee,7.382999999999999,2011,4
Milwaukee,12.133,2011,5
Milwaukee,18.011,2011,6
Milwaukee,24.412,2011,7
Milwaukee,23.414,2011,8
Milwaukee,18.331,2011,9
Milwaukee,13.837,2011,10
Milwaukee,9.555,2011,11
Milwaukee,5.327000000000001,2011,12
Milwaukee,2.6700000000000004,2012,1
Milwaukee,3.698,2012,2
Milwaukee,12.145,2012,3
Milwaukee,8.383000000000001,2012,4
Milwaukee,14.956,2012,5
Milwaukee,19.532,2012,6
Milwaukee,25.909,2012,7
Milwaukee,22.778000000000002,2012,8
Milwaukee,18.693,2012,9
Milwaukee,12.229,2012,10
Milwaukee,7.27,2012,11
Milwaukee,5.5920000000000005,2012,12
Milwaukee,1.056,2013,1
Milwaukee,-0.509,2013,2
Milwaukee,1.3230000000000002,2013,3
Milwaukee,6.644,2013,4
Milwaukee,13.734000000000002,2013,5
Milwaukee,17.913,2013,6
Milwaukee,21.914,2013,7
Milwaukee,22.23,2013,8
Milwaukee,19.977,2013,9
Minneapolis,-11.14,2000,1
Minneapolis,-4.8690000000000015,2000,2
Minneapolis,2.9989999999999997,2000,3
Minneapolis,6.05,2000,4
Minneapolis,14.459,2000,5
Minneapolis,16.903000000000002,2000,6
Minneapolis,20.668000000000006,2000,7
Minneapolis,20.379,2000,8
Minneapolis,14.128,2000,9
Minneapolis,9.368,2000,10
Minneapolis,-1.241,2000,11
Minneapolis,-15.296,2000,12
Minneapolis,-8.411,2001,1
Minneapolis,-13.339,2001,2
Minneapolis,-3.685,2001,3
Minneapolis,6.9250000000000025,2001,4
Minneapolis,14.27,2001,5
Minneapolis,18.852,2001,6
Minneapolis,21.859,2001,7
Minneapolis,21.53700000000001,2001,8
Minneapolis,14.302,2001,9
Minneapolis,7.447999999999999,2001,10
Minneapolis,5.662000000000001,2001,11
Minneapolis,-4.3069999999999995,2001,12
Minneapolis,-6.447,2002,1
Minneapolis,-3.9970000000000008,2002,2
Minneapolis,-6.414,2002,3
Minneapolis,5.4380000000000015,2002,4
Minneapolis,10.796,2002,5
Minneapolis,19.923,2002,6
Minneapolis,22.816,2002,7
Minneapolis,19.790000000000006,2002,8
Minneapolis,16.319000000000006,2002,9
Minneapolis,3.783,2002,10
Minneapolis,-1.28,2002,11
Minneapolis,-5.116999999999999,2002,12
Minneapolis,-11.064,2003,1
Minneapolis,-11.227,2003,2
Minneapolis,-2.506,2003,3
Minneapolis,6.7680000000000025,2003,4
Minneapolis,13.017,2003,5
Minneapolis,18.057000000000002,2003,6
Minneapolis,21.074,2003,7
Minneapolis,21.79300000000001,2003,8
Minneapolis,15.065,2003,9
Minneapolis,8.535,2003,10
Minneapolis,-1.6780000000000002,2003,11
Minneapolis,-5.401999999999999,2003,12
Minneapolis,-13.792,2004,1
Minneapolis,-7.481000000000001,2004,2
Minneapolis,0.06499999999999995,2004,3
Minneapolis,7.207999999999998,2004,4
Minneapolis,11.435,2004,5
Minneapolis,16.533,2004,6
Minneapolis,19.826,2004,7
Minneapolis,16.747,2004,8
Minneapolis,17.407,2004,9
Minneapolis,8.520999999999999,2004,10
Minneapolis,1.7180000000000002,2004,11
Minneapolis,-7.561,2004,12
Minneapolis,-12.336,2005,1
Minneapolis,-5.420000000000001,2005,2
Minneapolis,-2.274,2005,3
Minneapolis,8.902000000000003,2005,4
Minneapolis,11.937999999999999,2005,5
Minneapolis,20.601000000000006,2005,6
Minneapolis,22.271,2005,7
Minneapolis,19.941000000000006,2005,8
Minneapolis,16.951,2005,9
Minneapolis,8.955,2005,10
Minneapolis,0.759,2005,11
Minneapolis,-7.8519999999999985,2005,12
Minneapolis,-3.7510000000000003,2006,1
Minneapolis,-9.721,2006,2
Minneapolis,-0.2330000000000001,2006,3
Minneapolis,9.755,2006,4
Minneapolis,14.543,2006,5
Minneapolis,19.135,2006,6
Minneapolis,23.701999999999998,2006,7
Minneapolis,20.375,2006,8
Minneapolis,13.633,2006,9
Minneapolis,5.811999999999999,2006,10
Minneapolis,0.6569999999999999,2006,11
Minneapolis,-3.7689999999999992,2006,12
Minneapolis,-8.779,2007,1
Minneapolis,-12.459,2007,2
Minneapolis,0.73,2007,3
Minneapolis,6.0280000000000005,2007,4
Minneapolis,15.607,2007,5
Minneapolis,20.251,2007,6
Minneapolis,22.171,2007,7
Minneapolis,20.014000000000006,2007,8
Minneapolis,15.963,2007,9
Minneapolis,10.332999999999998,2007,10
Minneapolis,-0.08499999999999996,2007,11
Minneapolis,-10.823,2007,12
Minneapolis,-12.32,2008,1
Minneapolis,-11.567,2008,2
Minneapolis,-4.088,2008,3
Minneapolis,4.738,2008,4
Minneapolis,11.612,2008,5
Minneapolis,17.791,2008,6
Minneapolis,21.158,2008,7
Minneapolis,19.950000000000006,2008,8
Minneapolis,15.283,2008,9
Minneapolis,8.110999999999999,2008,10
Minneapolis,0.10499999999999997,2008,11
Minneapolis,-12.703,2008,12
Minneapolis,-16.273,2009,1
Minneapolis,-8.443999999999999,2009,2
Minneapolis,-2.351,2009,3
Minneapolis,6.455,2009,4
Minneapolis,13.222,2009,5
Minneapolis,17.570999999999998,2009,6
Minneapolis,18.541,2009,7
Minneapolis,18.531,2009,8
Minneapolis,17.2,2009,9
Minneapolis,4.6819999999999995,2009,10
Minneapolis,3.761000000000001,2009,11
Minneapolis,-9.788,2009,12
Minneapolis,-12.289,2010,1
Minneapolis,-9.07,2010,2
Minneapolis,3.008,2010,3
Minneapolis,10.385,2010,4
Minneapolis,14.123,2010,5
Minneapolis,18.416,2010,6
Minneapolis,22.037,2010,7
Minneapolis,21.974,2010,8
Minneapolis,13.186,2010,9
Minneapolis,9.332999999999998,2010,10
Minneapolis,0.0050000000000000044,2010,11
Minneapolis,-10.599,2010,12
Minneapolis,-13.609000000000002,2011,1
Minneapolis,-9.53,2011,2
Minneapolis,-3.979,2011,3
Minneapolis,5.756,2011,4
Minneapolis,12.789,2011,5
Minneapolis,17.965,2011,6
Minneapolis,23.412,2011,7
Minneapolis,20.531,2011,8
Minneapolis,14.462,2011,9
Minneapolis,10.177,2011,10
Minneapolis,1.374,2011,11
Minneapolis,-4.393,2011,12
Minneapolis,-7.0920000000000005,2012,1
Minneapolis,-4.2189999999999985,2012,2
Minneapolis,6.124,2012,3
Minneapolis,7.9289999999999985,2012,4
Minneapolis,15.347,2012,5
Minneapolis,19.834000000000003,2012,6
Minneapolis,24.03,2012,7
Minneapolis,19.734,2012,8
Minneapolis,14.695,2012,9
Minneapolis,6.417000000000002,2012,10
Minneapolis,0.3470000000000001,2012,11
Minneapolis,-7.438,2012,12
Minneapolis,-10.73,2013,1
Minneapolis,-9.807,2013,2
Minneapolis,-5.334,2013,3
Minneapolis,2.036,2013,4
Minneapolis,12.372,2013,5
Minneapolis,18.077,2013,6
Minneapolis,21.24,2013,7
Minneapolis,20.677,2013,8
Minneapolis,16.785999999999998,2013,9
Miramar,17.851999999999997,2000,1
Miramar,18.819000000000006,2000,2
Miramar,22.416,2000,3
Miramar,22.409,2000,4
Miramar,25.845,2000,5
Miramar,27.48,2000,6
Miramar,28.408,2000,7
Miramar,28.224,2000,8
Miramar,27.864,2000,9
Miramar,23.867,2000,10
Miramar,20.7,2000,11
Miramar,18.169,2000,12
Miramar,14.682999999999998,2001,1
Miramar,21.631,2001,2
Miramar,21.341,2001,3
Miramar,23.05,2001,4
Miramar,24.799,2001,5
Miramar,27.658,2001,6
Miramar,28.055,2001,7
Miramar,28.651,2001,8
Miramar,26.993000000000002,2001,9
Miramar,24.824,2001,10
Miramar,21.938,2001,11
Miramar,20.799,2001,12
Miramar,18.61,2002,1
Miramar,19.288,2002,2
Miramar,22.570999999999998,2002,3
Miramar,24.572,2002,4
Miramar,26.383000000000006,2002,5
Miramar,27.126,2002,6
Miramar,28.345,2002,7
Miramar,28.512,2002,8
Miramar,28.244,2002,9
Miramar,26.343000000000004,2002,10
Miramar,20.930999999999997,2002,11
Miramar,18.416,2002,12
Miramar,14.791999999999998,2003,1
Miramar,20.495,2003,2
Miramar,24.634,2003,3
Miramar,22.813,2003,4
Miramar,26.964,2003,5
Miramar,27.855,2003,6
Miramar,28.707,2003,7
Miramar,28.244,2003,8
Miramar,27.701,2003,9
Miramar,25.641,2003,10
Miramar,23.068,2003,11
Miramar,17.084999999999994,2003,12
Miramar,17.252,2004,1
Miramar,19.641,2004,2
Miramar,21.342,2004,3
Miramar,22.072,2004,4
Miramar,25.705,2004,5
Miramar,28.47900000000001,2004,6
Miramar,28.491,2004,7
Miramar,28.547,2004,8
Miramar,27.779,2004,9
Miramar,24.935,2004,10
Miramar,22.131,2004,11
Miramar,17.941,2004,12
Miramar,18.123,2005,1
Miramar,18.643,2005,2
Miramar,20.174,2005,3
Miramar,21.479,2005,4
Miramar,25.323,2005,5
Miramar,27.3,2005,6
Miramar,29.416,2005,7
Miramar,29.398000000000003,2005,8
Miramar,27.97900000000001,2005,9
Miramar,25.509,2005,10
Miramar,22.43,2005,11
Miramar,17.909000000000006,2005,12
Miramar,18.391,2006,1
Miramar,17.777,2006,2
Miramar,20.835,2006,3
Miramar,23.94,2006,4
Miramar,25.346,2006,5
Miramar,27.792,2006,6
Miramar,28.20000000000001,2006,7
Miramar,28.701,2006,8
Miramar,27.756,2006,9
Miramar,24.668000000000006,2006,10
Miramar,20.511,2006,11
Miramar,21.381,2006,12
Miramar,20.115,2007,1
Miramar,18.186,2007,2
Miramar,21.685,2007,3
Miramar,22.662,2007,4
Miramar,25.018,2007,5
Miramar,27.196,2007,6
Miramar,28.704,2007,7
Miramar,29.17,2007,8
Miramar,27.776000000000003,2007,9
Miramar,26.522,2007,10
Miramar,21.426,2007,11
Miramar,21.002,2007,12
Miramar,18.37,2008,1
Miramar,21.211,2008,2
Miramar,21.441,2008,3
Miramar,22.864,2008,4
Miramar,26.046,2008,5
Miramar,27.776,2008,6
Miramar,28.083000000000002,2008,7
Miramar,28.599,2008,8
Miramar,27.834000000000003,2008,9
Miramar,24.318,2008,10
Miramar,19.451,2008,11
Miramar,19.414,2008,12
Miramar,17.104,2009,1
Miramar,17.491,2009,2
Miramar,20.671,2009,3
Miramar,23.166,2009,4
Miramar,25.92,2009,5
Miramar,28.086,2009,6
Miramar,28.794,2009,7
Miramar,29.218000000000004,2009,8
Miramar,28.1,2009,9
Miramar,26.186,2009,10
Miramar,22.123,2009,11
Miramar,19.951,2009,12
Miramar,14.772999999999998,2010,1
Miramar,15.479000000000001,2010,2
Miramar,17.578,2010,3
Miramar,22.778,2010,4
Miramar,26.881999999999998,2010,5
Miramar,29.336,2010,6
Miramar,29.344,2010,7
Miramar,29.211,2010,8
Miramar,28.26100000000001,2010,9
Miramar,24.575,2010,10
Miramar,21.348000000000006,2010,11
Miramar,13.45,2010,12
Miramar,17.003999999999998,2011,1
Miramar,20.078000000000007,2011,2
Miramar,21.497,2011,3
Miramar,25.176,2011,4
Miramar,26.103,2011,5
Miramar,27.94400000000001,2011,6
Miramar,28.826,2011,7
Miramar,29.089,2011,8
Miramar,28.038,2011,9
Miramar,24.298,2011,10
Miramar,22.369,2011,11
Miramar,20.396,2011,12
Miramar,17.820999999999994,2012,1
Miramar,21.021,2012,2
Miramar,22.787,2012,3
Miramar,23.115,2012,4
Miramar,25.958,2012,5
Miramar,27.377,2012,6
Miramar,28.379,2012,7
Miramar,28.608,2012,8
Miramar,27.509,2012,9
Miramar,25.017,2012,10
Miramar,19.66,2012,11
Miramar,19.82,2012,12
Miramar,20.774,2013,1
Miramar,19.834,2013,2
Miramar,17.764,2013,3
Miramar,24.28,2013,4
Miramar,24.936999999999998,2013,5
Miramar,27.893,2013,6
Miramar,27.997,2013,7
Miramar,28.83,2013,8
Miramar,27.652,2013,9
Mobile,10.869000000000002,2000,1
Mobile,13.313,2000,2
Mobile,17.029,2000,3
Mobile,17.743,2000,4
Mobile,24.801,2000,5
Mobile,26.508000000000006,2000,6
Mobile,29.023000000000003,2000,7
Mobile,28.675,2000,8
Mobile,24.904,2000,9
Mobile,19.028,2000,10
Mobile,13.124,2000,11
Mobile,6.325000000000001,2000,12
Mobile,7.1370000000000005,2001,1
Mobile,13.713,2001,2
Mobile,13.026,2001,3
Mobile,20.045,2001,4
Mobile,23.099,2001,5
Mobile,25.713,2001,6
Mobile,27.642000000000003,2001,7
Mobile,26.997,2001,8
Mobile,23.923000000000002,2001,9
Mobile,17.273,2001,10
Mobile,16.544999999999998,2001,11
Mobile,12.008,2001,12
Mobile,10.274000000000001,2002,1
Mobile,9.585,2002,2
Mobile,14.82,2002,3
Mobile,20.645,2002,4
Mobile,23.258000000000006,2002,5
Mobile,26.311,2002,6
Mobile,27.73,2002,7
Mobile,27.322,2002,8
Mobile,26.413,2002,9
Mobile,21.729,2002,10
Mobile,13.0,2002,11
Mobile,9.732000000000001,2002,12
Mobile,6.99,2003,1
Mobile,10.938,2003,2
Mobile,15.864,2003,3
Mobile,18.973,2003,4
Mobile,24.363000000000003,2003,5
Mobile,26.138,2003,6
Mobile,27.012,2003,7
Mobile,27.477,2003,8
Mobile,24.354,2003,9
Mobile,18.953,2003,10
Mobile,16.046,2003,11
Mobile,8.200000000000001,2003,12
Mobile,8.99,2004,1
Mobile,9.282,2004,2
Mobile,16.889,2004,3
Mobile,17.858,2004,4
Mobile,23.375,2004,5
Mobile,26.294,2004,6
Mobile,27.56900000000001,2004,7
Mobile,26.079,2004,8
Mobile,25.004,2004,9
Mobile,22.458,2004,10
Mobile,16.375,2004,11
Mobile,8.818000000000003,2004,12
Mobile,11.829,2005,1
Mobile,12.667000000000002,2005,2
Mobile,13.942,2005,3
Mobile,17.857,2005,4
Mobile,22.184,2005,5
Mobile,26.223000000000006,2005,6
Mobile,27.933000000000003,2005,7
Mobile,28.035,2005,8
Mobile,26.62,2005,9
Mobile,19.021,2005,10
Mobile,15.09,2005,11
Mobile,8.736,2005,12
Mobile,12.512,2006,1
Mobile,10.239,2006,2
Mobile,15.848,2006,3
Mobile,21.406,2006,4
Mobile,23.401,2006,5
Mobile,27.136,2006,6
Mobile,28.553,2006,7
Mobile,28.963,2006,8
Mobile,24.301,2006,9
Mobile,18.934,2006,10
Mobile,13.145,2006,11
Mobile,10.925,2006,12
Mobile,9.86,2007,1
Mobile,9.623,2007,2
Mobile,16.88,2007,3
Mobile,17.401,2007,4
Mobile,22.976,2007,5
Mobile,26.854,2007,6
Mobile,27.201,2007,7
Mobile,29.649,2007,8
Mobile,25.887,2007,9
Mobile,20.306,2007,10
Mobile,14.113,2007,11
Mobile,13.084000000000001,2007,12
Mobile,8.22,2008,1
Mobile,11.814,2008,2
Mobile,14.97,2008,3
Mobile,18.743,2008,4
Mobile,23.092,2008,5
Mobile,27.009,2008,6
Mobile,27.908,2008,7
Mobile,26.759,2008,8
Mobile,24.797,2008,9
Mobile,18.165,2008,10
Mobile,12.777,2008,11
Mobile,11.86,2008,12
Mobile,9.946,2009,1
Mobile,11.632,2009,2
Mobile,16.454,2009,3
Mobile,18.435,2009,4
Mobile,23.601,2009,5
Mobile,27.852,2009,6
Mobile,27.643,2009,7
Mobile,26.869,2009,8
Mobile,25.805,2009,9
Mobile,19.236,2009,10
Mobile,13.428999999999998,2009,11
Mobile,8.972000000000003,2009,12
Mobile,6.4700000000000015,2010,1
Mobile,6.559000000000001,2010,2
Mobile,12.49,2010,3
Mobile,19.253,2010,4
Mobile,24.723000000000006,2010,5
Mobile,28.381999999999998,2010,6
Mobile,29.045,2010,7
Mobile,29.118,2010,8
Mobile,26.293000000000006,2010,9
Mobile,19.667,2010,10
Mobile,14.832,2010,11
Mobile,7.078000000000001,2010,12
Mobile,7.525,2011,1
Mobile,11.462000000000002,2011,2
Mobile,16.561,2011,3
Mobile,20.664,2011,4
Mobile,22.561,2011,5
Mobile,28.611,2011,6
Mobile,28.469,2011,7
Mobile,28.993,2011,8
Mobile,23.898000000000003,2011,9
Mobile,17.177,2011,10
Mobile,14.385,2011,11
Mobile,11.064,2011,12
Mobile,12.403,2012,1
Mobile,13.436,2012,2
Mobile,19.696,2012,3
Mobile,19.913,2012,4
Mobile,24.444000000000006,2012,5
Mobile,26.462,2012,6
Mobile,28.07,2012,7
Mobile,27.118,2012,8
Mobile,24.552,2012,9
Mobile,18.287,2012,10
Mobile,12.43,2012,11
Mobile,12.402000000000001,2012,12
Mobile,11.824000000000002,2013,1
Mobile,11.452,2013,2
Mobile,12.036,2013,3
Mobile,18.158,2013,4
Mobile,21.555,2013,5
Mobile,27.035999999999998,2013,6
Mobile,26.754,2013,7
Mobile,27.090999999999998,2013,8
Mobile,26.365,2013,9
Modesto,5.58,2000,1
Modesto,6.457000000000002,2000,2
Modesto,8.296,2000,3
Modesto,11.954,2000,4
Modesto,15.515,2000,5
Modesto,20.775,2000,6
Modesto,21.125,2000,7
Modesto,22.308000000000003,2000,8
Modesto,18.519000000000002,2000,9
Modesto,12.534,2000,10
Modesto,5.888,2000,11
Modesto,6.654,2000,12
Modesto,3.874,2001,1
Modesto,4.051,2001,2
Modesto,9.672,2001,3
Modesto,8.754,2001,4
Modesto,19.031,2001,5
Modesto,20.518,2001,6
Modesto,21.935,2001,7
Modesto,23.079,2001,8
Modesto,20.053,2001,9
Modesto,16.017,2001,10
Modesto,9.163,2001,11
Modesto,4.04,2001,12
Modesto,3.536,2002,1
Modesto,7.337999999999999,2002,2
Modesto,7.23,2002,3
Modesto,10.994000000000002,2002,4
Modesto,14.457,2002,5
Modesto,20.111,2002,6
Modesto,23.846999999999998,2002,7
Modesto,21.884,2002,8
Modesto,19.769000000000002,2002,9
Modesto,13.41,2002,10
Modesto,9.537,2002,11
Modesto,4.51,2002,12
Modesto,7.666,2003,1
Modesto,5.484,2003,2
Modesto,9.036,2003,3
Modesto,7.564,2003,4
Modesto,14.69,2003,5
Modesto,20.179000000000002,2003,6
Modesto,24.614,2003,7
Modesto,21.962,2003,8
Modesto,21.226,2003,9
Modesto,16.939999999999998,2003,10
Modesto,6.362,2003,11
Modesto,4.859,2003,12
Modesto,4.15,2004,1
Modesto,4.718,2004,2
Modesto,12.118,2004,3
Modesto,12.432,2004,4
Modesto,15.412,2004,5
Modesto,19.796,2004,6
Modesto,22.957,2004,7
Modesto,22.176,2004,8
Modesto,18.901,2004,9
Modesto,12.163,2004,10
Modesto,6.602,2004,11
Modesto,5.116999999999999,2004,12
Modesto,4.226,2005,1
Modesto,6.608,2005,2
Modesto,8.584,2005,3
Modesto,9.158,2005,4
Modesto,14.373,2005,5
Modesto,16.858,2005,6
Modesto,24.725,2005,7
Modesto,23.225,2005,8
Modesto,17.312,2005,9
Modesto,13.591,2005,10
Modesto,9.954,2005,11
Modesto,6.1789999999999985,2005,12
Modesto,4.775,2006,1
Modesto,6.646999999999999,2006,2
Modesto,4.246,2006,3
Modesto,9.556000000000001,2006,4
Modesto,16.098,2006,5
Modesto,21.068,2006,6
Modesto,24.969,2006,7
Modesto,21.499,2006,8
Modesto,19.141,2006,9
Modesto,12.646999999999998,2006,10
Modesto,8.577,2006,11
Modesto,4.785,2006,12
Modesto,3.1830000000000003,2007,1
Modesto,5.973,2007,2
Modesto,10.549,2007,3
Modesto,11.344,2007,4
Modesto,16.281,2007,5
Modesto,20.006,2007,6
Modesto,23.4,2007,7
Modesto,22.991,2007,8
Modesto,17.465,2007,9
Modesto,12.75,2007,10
Modesto,10.372,2007,11
Modesto,3.0269999999999997,2007,12
Modesto,2.92,2008,1
Modesto,5.646,2008,2
Modesto,8.247,2008,3
Modesto,10.361,2008,4
Modesto,14.923,2008,5
Modesto,20.148,2008,6
Modesto,23.598000000000006,2008,7
Modesto,23.45,2008,8
Modesto,20.342,2008,9
Modesto,14.573,2008,10
Modesto,10.116,2008,11
Modesto,3.5689999999999995,2008,12
Modesto,5.982,2009,1
Modesto,5.348999999999998,2009,2
Modesto,7.404,2009,3
Modesto,10.175,2009,4
Modesto,17.660999999999994,2009,5
Modesto,17.848,2009,6
Modesto,23.848000000000006,2009,7
Modesto,22.08,2009,8
Modesto,21.166,2009,9
Modesto,12.15,2009,10
Modesto,8.693999999999999,2009,11
Modesto,3.489,2009,12
Modesto,5.026,2010,1
Modesto,6.017,2010,2
Modesto,7.347,2010,3
Modesto,7.7879999999999985,2010,4
Modesto,11.342,2010,5
Modesto,19.015,2010,6
Modesto,23.084,2010,7
Modesto,21.175,2010,8
Modesto,19.663,2010,9
Modesto,13.832,2010,10
Modesto,7.044,2010,11
Modesto,5.412999999999999,2010,12
Modesto,4.956,2011,1
Modesto,4.138999999999999,2011,2
Modesto,6.879,2011,3
Modesto,9.506,2011,4
Modesto,11.796,2011,5
Modesto,17.27,2011,6
Modesto,21.808000000000003,2011,7
Modesto,22.293000000000006,2011,8
Modesto,21.074,2011,9
Modesto,14.31,2011,10
Modesto,7.332999999999998,2011,11
Modesto,4.335,2011,12
Modesto,6.318,2012,1
Modesto,5.9620000000000015,2012,2
Modesto,7.5500000000000025,2012,3
Modesto,10.991,2012,4
Modesto,15.86,2012,5
Modesto,19.088,2012,6
Modesto,22.647,2012,7
Modesto,24.401,2012,8
Modesto,21.525,2012,9
Modesto,14.722999999999999,2012,10
Modesto,9.285,2012,11
Modesto,3.7430000000000003,2012,12
Modesto,3.579,2013,1
Modesto,5.19,2013,2
Modesto,10.234,2013,3
Modesto,12.629,2013,4
Modesto,15.743,2013,5
Modesto,20.862,2013,6
Modesto,24.461,2013,7
Modesto,21.888,2013,8
Modesto,20.602,2013,9
Montgomery,8.227,2000,1
Montgomery,11.527999999999999,2000,2
Montgomery,15.205,2000,3
Montgomery,15.854,2000,4
Montgomery,23.963,2000,5
Montgomery,25.87,2000,6
Montgomery,28.594,2000,7
Montgomery,28.167,2000,8
Montgomery,24.13600000000001,2000,9
Montgomery,18.591,2000,10
Montgomery,11.872,2000,11
Montgomery,3.909,2000,12
Montgomery,5.223,2001,1
Montgomery,11.502,2001,2
Montgomery,10.974,2001,3
Montgomery,18.502,2001,4
Montgomery,22.097,2001,5
Montgomery,25.046999999999997,2001,6
Montgomery,27.319000000000006,2001,7
Montgomery,26.586,2001,8
Montgomery,22.817,2001,9
Montgomery,16.184,2001,10
Montgomery,15.074000000000002,2001,11
Montgomery,10.404000000000002,2001,12
Montgomery,8.642999999999999,2002,1
Montgomery,8.043,2002,2
Montgomery,13.193,2002,3
Montgomery,19.512999999999998,2002,4
Montgomery,21.992,2002,5
Montgomery,25.796999999999997,2002,6
Montgomery,27.689,2002,7
Montgomery,27.484,2002,8
Montgomery,25.968000000000004,2002,9
Montgomery,20.383,2002,10
Montgomery,11.19,2002,11
Montgomery,7.587999999999999,2002,12
Montgomery,4.716,2003,1
Montgomery,9.23,2003,2
Montgomery,14.481,2003,3
Montgomery,17.877,2003,4
Montgomery,22.628,2003,5
Montgomery,24.88,2003,6
Montgomery,26.649,2003,7
Montgomery,27.18,2003,8
Montgomery,23.611,2003,9
Montgomery,17.759,2003,10
Montgomery,14.905,2003,11
Montgomery,6.774,2003,12
Montgomery,6.94,2004,1
Montgomery,7.685999999999999,2004,2
Montgomery,15.512,2004,3
Montgomery,16.634999999999998,2004,4
Montgomery,23.417,2004,5
Montgomery,25.48,2004,6
Montgomery,27.029,2004,7
Montgomery,25.258000000000006,2004,8
Montgomery,23.964000000000002,2004,9
